direction_variance,backtracking_ratio,path_efficiency,loop_score,movement_entropy,speed_stability,stop_frequency,elevation_change,terrain_slope,label,label_name
0.7908787785727288,0.39473684210526316,0.047380146002757556,1.0,0.9387872459238454,0.5320543500444821,0.375,258.10256911912415,49.44401533636585,2,DISORIENTED
0.012488153750313091,0.0,0.9880380212646045,1.0,0.3060986113514965,0.8896621691428033,0.0,71.37141163967249,15.075661461828023,0,SAFE
0.5450773947801739,0.18421052631578946,0.14030725233343613,1.0,0.8458925391187823,0.5213066950476385,0.375,288.32760990204974,49.24877279305302,2,DISORIENTED
0.5034711101070184,0.10526315789473684,0.6706344774240423,1.0,0.7525557476458978,0.5798389823273343,0.275,194.81318478096136,48.16107463917661,1,CAUTION
0.011269691272312587,0.0,0.9886654895865132,0.95,0.0,0.8844918490533638,0.0,87.8274107574141,17.823241630647857,0,SAFE
0.4587078809956696,0.07894736842105263,0.6544287699283583,1.0,0.7100778774783487,0.6483955306461796,0.175,155.83761095803652,38.04104491629487,1,CAUTION
0.7535844726425451,0.21052631578947367,0.42209997181846853,1.0,0.8930685572579816,0.6404397778606441,0.2,206.89737350833855,42.22368349078739,1,CAUTION
0.006874547984973001,0.0,0.992915141201957,0.95,0.18416503810837037,0.9040946067893367,0.0,79.01868055837781,15.762278433781649,0,SAFE
0.010384129758504668,0.0,0.9896534829752558,1.0,0.05734564978437126,0.8918215445113273,0.0,75.2939934810513,16.342523090320984,0,SAFE
0.9220261517672359,0.3157894736842105,0.055610775917776106,1.0,0.9204455097254738,0.545357756894458,0.325,230.46087480456276,46.55509115584678,2,DISORIENTED
0.6685605108221553,0.23684210526315788,0.05191204973139916,1.0,0.9139344193127332,0.5173304388671385,0.45,164.2695945692808,37.69632424878498,2,DISORIENTED
0.549356929200207,0.21052631578947367,0.4465418824443205,1.0,0.6673242626548497,0.7039071762941564,0.075,207.22248035962502,45.99026990563393,1,CAUTION
0.38973682973106893,0.10526315789473684,0.6021743303579463,1.0,0.7102381885352903,0.667448625876752,0.15,187.02539922782307,37.91722589972942,1,CAUTION
0.7874031101242335,0.13157894736842105,0.4339110518239559,1.0,0.9284677833270097,0.648230451833714,0.15,204.5643986754883,41.02758228344108,1,CAUTION
0.011069475121813999,0.0,0.9888817346236041,1.0,0.3060986113514965,0.8949631094749216,0.0,73.241907543764,15.79171120227093,0,SAFE
0.6928504274834064,0.18421052631578946,0.16464680589634456,1.0,0.8495865861745907,0.49844552892585176,0.45,189.17867387703643,45.014778823669594,2,DISORIENTED
0.8959815989152036,0.34210526315789475,0.07781016183779513,1.0,0.9349198132600308,0.5647223353846719,0.3,257.5835353612895,44.42426663522518,2,DISORIENTED
0.44306296687656377,0.10526315789473684,0.5466714043567688,1.0,0.8078069736861556,0.666159469483565,0.15,188.02201215282832,38.630239926592964,1,CAUTION
0.012153042230154454,0.0,0.9874190928382269,1.0,0.32937027884061004,0.8907188712728837,0.0,80.93869728550646,16.944365580328306,0,SAFE
0.7751755114582757,0.18421052631578946,0.09080685895287342,1.0,0.9554870949400881,0.5322288471009256,0.4,285.9395261154948,48.89624493144046,2,DISORIENTED
0.008459828385580903,0.0,0.9918557141760328,1.0,0.0,0.901206900244171,0.0,75.42764609291316,16.24930903176571,0,SAFE
0.35321889570770426,0.10526315789473684,0.6470288094400287,1.0,0.7202000102777122,0.6139701304718915,0.175,182.216530589684,40.141168720107906,1,CAUTION
0.7741576287197764,0.21052631578947367,0.21761659688459828,1.0,0.8197842930014646,0.5099771489862783,0.475,252.2608910699464,44.443121656277285,2,DISORIENTED
0.8254178192617828,0.2894736842105263,0.029439553408533048,1.0,0.9345017009927904,0.5449390829107212,0.4,282.1454328840009,53.8722190515446,2,DISORIENTED
0.013866584071172694,0.0,0.9856610945855876,1.0,0.22631796650619193,0.8801435510023443,0.0,100.79427452521497,20.202729060756873,0,SAFE
0.7632519568315456,0.23684210526315788,0.5256871009243719,1.0,0.7509738403594258,0.6274497680477419,0.175,161.80803644538696,35.50336854006408,1,CAUTION
0.6055546794300035,0.10526315789473684,0.4688961945044833,1.0,0.8512524175461859,0.6025868704087094,0.2,192.15330786801098,38.064137921740056,1,CAUTION
0.008087548094993346,0.0,0.9919675014628156,1.0,0.0,0.9011010610498774,0.0,86.5613652954562,18.394718113003727,0,SAFE
0.0076683858284172235,0.0,0.9921153950083919,1.0,0.2440222300310646,0.8983899344082334,0.0,71.13225257368617,15.361717241901287,0,SAFE
0.008903644253603238,0.0,0.9910337539690351,1.0,0.0,0.9013845949864117,0.0,96.0851640562928,19.831249752920005,0,SAFE
0.4284209123279521,0.13157894736842105,0.47985842586740024,1.0,0.814384198385865,0.6512770155415967,0.15,206.24072711099888,40.655882957536015,1,CAUTION
0.7060329095482298,0.3157894736842105,0.12906296321757685,1.0,0.9158623038356618,0.599113911376475,0.225,234.31176632031008,46.97208058591207,2,DISORIENTED
0.6280424948378576,0.15789473684210525,0.03370666230651076,1.0,0.8514894720146842,0.48567445040232626,0.525,248.64614150152136,40.05155728397201,2,DISORIENTED
0.8806844450725617,0.4473684210526316,0.13903691414301914,1.0,0.8595484079170127,0.5919620301176673,0.225,235.80277468259533,34.52504448643187,2,DISORIENTED
0.01234541660775279,0.0,0.9874583559041366,1.0,0.2860769308803804,0.8932795482854154,0.0,74.7438171687536,16.369881099834387,0,SAFE
0.5286389363077616,0.21052631578947367,0.5160264961072893,1.0,0.7989712201351211,0.6659967489904626,0.15,150.04134891679206,33.68446521097206,1,CAUTION
0.7483609021952657,0.15789473684210525,0.4111480215744587,1.0,0.8162521030131367,0.6877790942430672,0.125,195.4031542709797,36.64951079381142,1,CAUTION
0.6873630554863902,0.2631578947368421,0.0432192482365489,1.0,0.856892167134192,0.5333410620220764,0.4,198.3621194495945,41.283812974879005,2,DISORIENTED
0.6541113568126942,0.23684210526315788,0.36270778180061575,1.0,0.8885209591755929,0.6767820064516674,0.1,174.477089113067,36.06481418427437,1,CAUTION
0.3550400580192452,0.07894736842105263,0.566831171275992,1.0,0.7194716540178203,0.656598385282502,0.1,184.2811590768615,39.21785508656325,1,CAUTION
0.3752397355897297,0.05263157894736842,0.5397139006437722,1.0,0.745375361452985,0.6405967846121994,0.175,187.4018610513342,42.12727923425501,1,CAUTION
0.010759528150053654,0.0,0.9894909887770663,1.0,0.33317522976454966,0.911955050785646,0.0,83.5274107091891,18.085276823826145,0,SAFE
0.009494668140653695,0.0,0.9906322078856861,1.0,0.0,0.8954364919060301,0.0,79.97546392982372,17.317217783453852,0,SAFE
0.010033520189620337,0.0,0.9901543290677516,1.0,0.05734564978437126,0.8949014021926427,0.0,75.70727425916823,15.549714865840773,0,SAFE
0.007826123314468636,0.0,0.9924453466739243,1.0,0.05734564978437126,0.8973417492503416,0.0,82.79793957593512,17.238097829946224,0,SAFE
0.6083407520799142,0.18421052631578946,0.43713745890852335,1.0,0.738098062516126,0.5930839581867042,0.25,195.20139227582467,40.72743601673416,1,CAUTION
0.6258222032207404,0.05263157894736842,0.2678379556397567,1.0,0.8262613216173209,0.615219483382065,0.2,170.3804921145021,39.480084054170916,1,CAUTION
0.7179803467253751,0.4473684210526316,0.551275966981753,1.0,0.8208601725083521,0.6407822491507683,0.15,166.35689608346206,39.71701119280554,1,CAUTION
0.00958898696585131,0.0,0.990367994558475,1.0,0.0,0.8937594139053097,0.0,83.72370402305944,18.123725610581815,0,SAFE
0.5921297851529714,0.18421052631578946,0.6230249098870055,1.0,0.7803069593725892,0.6367269598377269,0.175,149.31118107224825,36.14156859143536,1,CAUTION
0.7909706299637229,0.39473684210526316,0.09637762475966902,1.0,0.8898924621135285,0.5742921991034877,0.3,256.4583882136428,46.08726729718243,2,DISORIENTED
0.5366666041504191,0.15789473684210525,0.4557967885601163,1.0,0.8162020956137835,0.6121235653438585,0.225,185.02121290790842,39.57199981805501,1,CAUTION
0.0154886855212647,0.0,0.9846927806992,1.0,0.0,0.8932343306676587,0.0,85.66680448943134,18.367525617385507,0,SAFE
0.008544233734161022,0.0,0.991592535067357,1.0,0.1304145212097519,0.879641413564217,0.0,76.36931807636256,16.017258967706486,0,SAFE
0.8666394594899011,0.23684210526315788,0.10045432578284916,1.0,0.9621599073428776,0.543002447929476,0.4,254.33638375281157,44.57520395035143,2,DISORIENTED
0.45148143806764784,0.13157894736842105,0.6599501230504421,1.0,0.6847392583024882,0.6194205547992098,0.225,130.43428521734677,31.765377263086027,1,CAUTION
0.5858040094144724,0.18421052631578946,0.47081680496298,1.0,0.8598209250818197,0.6533873918904961,0.175,196.3158138332617,42.465554923373965,1,CAUTION
0.5485941658107822,0.13157894736842105,0.4050694593512296,1.0,0.7824321736929898,0.6512078137777478,0.15,200.57946558867627,42.21896693984002,1,CAUTION
0.8568483219336348,0.23684210526315788,0.061194698234975635,1.0,0.9289636934991762,0.542609393277376,0.35,214.0477906997769,44.19497793737336,2,DISORIENTED
0.320829361325081,0.07894736842105263,0.6197957331012206,1.0,0.671920668532108,0.645760773566274,0.15,187.98582997412962,38.6601587901968,1,CAUTION
0.7154425673812725,0.2894736842105263,0.10009381789960374,1.0,0.931386077261164,0.5403763058881664,0.4,223.58095453702072,41.98875371633663,2,DISORIENTED
0.7953098622852529,0.18421052631578946,0.5411691276072905,1.0,0.8719448939929313,0.5762302765989062,0.275,171.0696920560972,41.17485798236863,1,CAUTION
0.009552459455914541,0.0,0.9905159910993783,1.0,0.3060986113514965,0.9022200892421588,0.0,80.81874958286062,16.657261812740423,0,SAFE
0.871320142105367,0.23684210526315788,0.136376232868666,1.0,0.9226719746230967,0.5326166155451213,0.35,214.49683324682474,40.683066383000494,2,DISORIENTED
0.5479389382409381,0.07894736842105263,0.41973281681039987,1.0,0.8036170164581807,0.6517869567867426,0.1,146.47323909526745,33.9308535276976,1,CAUTION
0.39897385038504063,0.05263157894736842,0.5015559402926608,1.0,0.8032980357477415,0.572449443141311,0.3,197.823845334,42.824787181065,1,CAUTION
0.012627990636245201,0.0,0.9873969070029059,1.0,0.15902376873977656,0.8910145127750236,0.0,73.66288352042966,15.521672714405295,0,SAFE
0.7415105210795891,0.2894736842105263,0.05488975266472439,1.0,0.8525153441222186,0.5066907351391449,0.425,230.8932332685705,47.47820779412121,2,DISORIENTED
0.45335770070120407,0.13157894736842105,0.6831547345225117,1.0,0.7538335653310303,0.6664272836157005,0.125,186.5604450574267,40.05370519240413,1,CAUTION
0.010242702449592467,0.0,0.9900247502422688,1.0,0.09727275219962861,0.8998743351419277,0.0,80.03669249119366,16.893500476519275,0,SAFE
0.7213938231594637,0.21052631578947367,0.40012324341473327,1.0,0.8581138230286595,0.6842650850909676,0.125,160.50118268499432,33.68436290555945,1,CAUTION
0.010806695297439162,0.0,0.9892929157796438,1.0,0.31394284514917187,0.8899715358531464,0.0,81.43303024374814,17.678106104271258,0,SAFE
0.7644398373102175,0.23684210526315788,0.23598590052936658,1.0,0.9281452587628495,0.5555391769845199,0.275,255.83554017084157,45.173675215799996,2,DISORIENTED
0.8096927529048068,0.3684210526315789,0.1716448206069193,1.0,0.8272531419616538,0.5242010323204441,0.425,224.3203249248313,42.69240742030222,2,DISORIENTED
0.7382490662050861,0.13157894736842105,0.33223184881527296,1.0,0.8277063705191477,0.6470987383773014,0.175,156.82814111167158,37.62881936170304,1,CAUTION
0.527053155649331,0.13157894736842105,0.3729311636949881,1.0,0.8272531419616538,0.6545480651335432,0.125,178.6427122324808,38.27062434023876,1,CAUTION
0.010739708044845364,0.0,0.9892629268441282,1.0,0.15902376873977656,0.9216601579268311,0.0,73.47052738127286,15.137980143637197,0,SAFE
0.3468972724328432,0.10526315789473684,0.6633726994308858,1.0,0.632628654676692,0.6469591325073966,0.175,153.3523031175963,36.76729606778522,1,CAUTION
0.5141332524622526,0.21052631578947367,0.42844041828959295,1.0,0.7897377546525911,0.676856855930323,0.1,184.69841215734027,36.70007304630112,1,CAUTION
0.38580585912391574,0.10526315789473684,0.5967645598474444,1.0,0.6779311335255923,0.6542211184146716,0.15,154.08465953082236,33.83468149097388,1,CAUTION
0.7752906691445332,0.2894736842105263,0.06099837696170833,1.0,0.9064171089637298,0.5307064021524686,0.425,222.33512929870562,43.20516614831375,2,DISORIENTED
0.7584705208863517,0.3684210526315789,0.1192935515343194,1.0,0.9139434723930995,0.5611683512106439,0.325,242.8427433821853,38.918593993851324,2,DISORIENTED
0.6130866291920045,0.15789473684210525,0.08209434933365782,1.0,0.8803248084488812,0.5163516099709166,0.4,259.10741075262376,49.474937794733556,2,DISORIENTED
0.6125936971028914,0.13157894736842105,0.48872645220207755,1.0,0.8386104108314774,0.6559750914504356,0.1,176.3789715024193,36.69076101363833,1,CAUTION
0.009210840377527285,0.0,0.9907109189778194,1.0,0.09727275219962861,0.8938386011989871,0.0,92.06198773138271,19.650573253383318,0,SAFE
0.007092135729641624,0.0,0.9930774876794153,0.95,0.0,0.9064716075526252,0.0,72.55368672251689,15.419209882069639,0,SAFE
0.8549951733366884,0.23684210526315788,0.18732821156256185,1.0,0.8871475537873804,0.5629812670083363,0.35,197.86254559671943,41.92323244085029,2,DISORIENTED
0.8369214540545489,0.34210526315789475,0.18896011498117515,1.0,0.9281452587628493,0.5753108385748298,0.275,286.9017689295747,52.19791582584049,2,DISORIENTED
0.5451447213630781,0.05263157894736842,0.5643482923549697,1.0,0.834456980826863,0.6393245100675514,0.15,183.67123950258224,35.40783503631699,1,CAUTION
0.5940066559227446,0.05263157894736842,0.5429809015053978,1.0,0.8360023608899745,0.6232718339401921,0.2,153.65545673436463,33.6044106980184,1,CAUTION
0.6583037271957988,0.13157894736842105,0.33955002493370534,1.0,0.9044258261278051,0.6778717995786359,0.1,203.3401932210088,40.89410072210528,1,CAUTION
0.4889577997217073,0.10526315789473684,0.4019930031848967,1.0,0.6236696245089969,0.609620053154718,0.2,210.79484335147822,42.07737414767596,1,CAUTION
0.7190296926157712,0.18421052631578946,0.1527141188623166,1.0,0.9419028696554718,0.5329783486933889,0.375,273.6330244368279,46.97320967717595,2,DISORIENTED
0.011468075631748675,0.0,0.9885695439038831,1.0,0.27376031391499545,0.8923101173148491,0.0,68.77048090151516,14.826671135599746,0,SAFE
0.7178670419431945,0.18421052631578946,0.076176204709512,1.0,0.8801040259791125,0.5083911442028602,0.425,212.86878258587285,43.355915550456004,2,DISORIENTED
0.009060444528400047,0.0,0.9909080225999615,1.0,0.29683054673983045,0.9009544770133323,0.0,86.44342624989667,18.481705688064615,0,SAFE
0.8740996509297083,0.21052631578947367,0.11483348009806997,1.0,0.8854817224157853,0.5462732769793689,0.325,309.93893502338324,51.1499495387969,2,DISORIENTED
0.007703310453063605,0.0,0.9919967922966811,1.0,0.0,0.8840750760021292,0.0,85.46101562512354,17.859488482156454,0,SAFE
0.7247185011125011,0.2894736842105263,0.10096772490715239,1.0,0.911460617218285,0.5158833395315917,0.35,228.18690562715165,39.204069679575205,2,DISORIENTED
0.7600322280457896,0.2894736842105263,0.03602537358876656,1.0,0.8742434939213383,0.5413816807868709,0.35,218.47582111495308,35.73641117863705,2,DISORIENTED
0.702195722015269,0.18421052631578946,0.03586257614819496,1.0,0.7847427077868502,0.420899945616713,0.6,245.1920592613484,47.88976376967699,2,DISORIENTED
0.493414559740855,0.10526315789473684,0.6051016607528682,1.0,0.7916906478920377,0.6654361151451998,0.125,185.1390699220915,38.38670029299173,1,CAUTION
0.7911805951053617,0.2894736842105263,0.016796865535627422,1.0,0.910102102939172,0.5539048562137127,0.375,256.5184226283527,46.546520194706694,2,DISORIENTED
0.2479743290817209,0.02631578947368421,0.8165108732868851,1.0,0.6270315867033582,0.6649097447294126,0.125,186.70565040017436,39.23711430206424,1,CAUTION
0.7884800615701826,0.2631578947368421,0.07192307767689814,1.0,0.888965451015299,0.5610452121740699,0.3,217.80193657701807,40.98414014683277,2,DISORIENTED
0.8930168792018315,0.23684210526315788,0.04375854329252123,1.0,0.9642026085112625,0.5527036038726365,0.4,260.34748267999726,46.73538547870784,2,DISORIENTED
0.009834705089492135,0.0,0.9900511906696633,1.0,0.05734564978437126,0.8946888253785036,0.0,95.21167404216851,20.464217096194414,0,SAFE
0.8599428772189186,0.2894736842105263,0.08291689412126821,1.0,0.9394674113424194,0.6213967174192485,0.175,271.2443908910411,49.372609310831415,2,DISORIENTED
0.5122894189867675,0.13157894736842105,0.579874763742875,1.0,0.7899494840419932,0.6541179398730991,0.15,188.6726863817272,37.212739464888756,1,CAUTION
0.010807678975270907,0.0,0.9892959577068698,1.0,0.0,0.9030991672588038,0.0,76.02340822113672,15.910276538416234,0,SAFE
0.006718482880666787,0.0,0.9934364176042156,1.0,0.3060986113514965,0.896884404886611,0.0,88.9314680130899,19.264781868303817,0,SAFE
0.36534846266152055,0.07894736842105263,0.652053047795174,1.0,0.7600882654665791,0.6509489893951024,0.125,199.47204390435382,40.16851785828678,1,CAUTION
0.8413043251504445,0.2894736842105263,0.09947095041863589,1.0,0.9518165005565759,0.5838470632498762,0.325,242.5108345650326,48.61915961729482,2,DISORIENTED
0.012671026496606452,0.0,0.9870763178195852,1.0,0.15902376873977656,0.8952794931217449,0.0,69.42355444404188,15.103486334485105,0,SAFE
0.008512418651899556,0.0,0.9915609121250426,1.0,0.33317522976454966,0.8960620784157172,0.0,67.23514155473401,13.633229506338779,0,SAFE
0.6538188548862608,0.2894736842105263,0.07719650470805041,1.0,0.8259271334352035,0.5042436605548146,0.45,296.1576081844082,50.70932461793889,2,DISORIENTED
0.8238175727747802,0.3684210526315789,0.4159755658002319,1.0,0.8650100284388081,0.6221490977121426,0.2,182.48151575338727,42.11289730598672,1,CAUTION
0.010211722458907335,0.0,0.9895361580344942,1.0,0.09727275219962861,0.8982103107065745,0.0,72.0489342842431,15.613233369892487,0,SAFE
0.5666120503914057,0.23684210526315788,0.5187878981990826,1.0,0.8069052318182578,0.6512233388585831,0.175,172.4886623910346,35.60257524531485,1,CAUTION
0.8603444529194386,0.39473684210526316,0.04671087269030703,1.0,0.9588235011414828,0.5332919753646073,0.35,155.83613794856694,36.03699108056084,2,DISORIENTED
0.2914192496545853,0.15789473684210525,0.6474682734438872,1.0,0.6430705496821839,0.6561685201569867,0.15,198.6700986108869,42.26156103405939,1,CAUTION
0.010498954708272668,0.0,0.9895229125135687,1.0,0.0,0.9034141714110394,0.0,86.92659003884182,17.74520840522727,0,SAFE
0.8352155687798564,0.2631578947368421,0.08115685701406368,1.0,0.919890539073588,0.5732743344201978,0.325,223.37945844360502,43.909998392731,2,DISORIENTED
0.00925440117986065,0.0,0.9905177781659475,1.0,0.05734564978437126,0.8980350919165185,0.0,73.81370674886898,16.017817479770304,0,SAFE
0.878656229962222,0.2894736842105263,0.10927125087782273,1.0,0.9672034155974325,0.5987667613184207,0.25,228.21290086954923,47.36779461923825,2,DISORIENTED
0.6327525676830303,0.18421052631578946,0.18005700261053847,1.0,0.8063502611663718,0.5211811154822753,0.4,250.68756870630818,39.4118070072878,2,DISORIENTED
0.6846507278648751,0.34210526315789475,0.7013994676591635,1.0,0.703660963835581,0.6206657575020422,0.225,191.64612469241035,37.45148959690179,1,CAUTION
0.01230042514998786,0.0,0.9876634790241006,1.0,0.22631796650619193,0.8916067141818547,0.0,86.10813653992545,17.996475770067118,0,SAFE
0.01004819701938342,0.0,0.9903129855286926,1.0,0.15902376873977656,0.9038359589099898,0.0,59.58706793241572,12.973455921497829,0,SAFE
0.006220120110294602,0.0,0.9935749297076235,1.0,0.09727275219962861,0.9073786699154309,0.0,93.78307309061074,18.787899006485706,0,SAFE
0.8315750180965155,0.18421052631578946,0.08337919253306211,1.0,0.936984556167605,0.5398844569293816,0.375,219.20196212051883,42.65177553302082,2,DISORIENTED
0.6300768614739212,0.13157894736842105,0.42651422128356103,1.0,0.8808323822390046,0.643162264835522,0.175,190.2412674255861,43.193545783809405,1,CAUTION
0.769280184653216,0.23684210526315788,0.025157826369307544,1.0,0.8624920569737401,0.48660779817278327,0.475,310.85718258781026,42.09675029147162,2,DISORIENTED
0.005263464821473662,0.0,0.9949003990841018,1.0,0.0,0.9025008536728276,0.0,83.53993861621029,17.37801284284417,0,SAFE
0.6578750727729066,0.2631578947368421,0.22015823489590192,1.0,0.8333461201071538,0.4589339154706003,0.625,176.68834426183253,42.09209361761068,2,DISORIENTED
0.005640237247358182,0.0,0.9943978759486757,1.0,0.29683054673983045,0.9016475845626116,0.0,73.87513694444851,16.022640169344292,0,SAFE
0.40957280736988844,0.18421052631578946,0.5173738416620324,1.0,0.6197727856519676,0.5860433224023117,0.25,173.27447293980936,38.79462167016043,1,CAUTION
0.01146801127598851,0.0,0.9881889336586711,1.0,0.22631796650619193,0.8934485301716634,0.0,92.07316035446541,19.467887506076732,0,SAFE
0.006511170292559987,0.0,0.9936480695694898,0.95,0.29683054673983045,0.896858413322312,0.0,68.51214160970414,14.589317001947066,0,SAFE
0.9484139716545502,0.39473684210526316,0.10223075581108608,1.0,0.9298172445257563,0.5630564691787217,0.35,236.38332753076975,44.340148952953044,2,DISORIENTED
0.8176408115306081,0.05263157894736842,0.26818476783118106,1.0,0.894416607523621,0.6872887771490114,0.125,166.14367474482947,33.93447944222775,1,CAUTION
0.6092964362000365,0.2894736842105263,0.6589542157434558,1.0,0.7864748085228458,0.6376198711958624,0.15,155.4459809780592,36.255477165723576,1,CAUTION
0.4952964670553376,0.2894736842105263,0.6768322396603459,1.0,0.714552015489088,0.6664514994480673,0.1,210.13602537022882,42.23916308070909,1,CAUTION
0.007394518507148562,0.0,0.9924062499317127,1.0,0.0,0.8980520812096545,0.0,70.66400564008086,14.832076321748636,0,SAFE
0.010870659180831077,0.0,0.9893134326719039,1.0,0.2064607315595879,0.8950418061398085,0.0,80.83084566401885,17.435072383777253,0,SAFE
0.8552707713689691,0.21052631578947367,0.3644057672717165,1.0,0.8640843423814443,0.6139994275261845,0.2,154.61511239698223,36.231653387852795,1,CAUTION
0.3452338773069836,0.13157894736842105,0.614303636442974,1.0,0.72830962638171,0.6358564420910848,0.2,195.84183350148658,44.40012604885639,1,CAUTION
0.00694995950077304,0.0,0.9930587985878857,1.0,0.1304145212097519,0.8990538933269439,0.0,89.2712009603149,18.359113786462224,0,SAFE
0.5164794833629018,0.07894736842105263,0.531949263780474,1.0,0.8548508768989143,0.6136433776751073,0.2,153.55310238668494,34.957049785765605,1,CAUTION
0.9005339905904288,0.34210526315789475,0.16370783420537358,1.0,0.7824321736929899,0.5566015959536991,0.3,239.19326952012057,40.95427767835219,2,DISORIENTED
0.659565296050254,0.34210526315789475,0.07575817340292812,1.0,0.8817333301273473,0.544046011642085,0.425,252.16094433782223,51.458039204262356,2,DISORIENTED
0.40373195570142706,0.18421052631578946,0.5966172062009527,1.0,0.6446791635161541,0.6186208759207453,0.2,193.46289739561053,41.42204670501392,1,CAUTION
0.7352045793235318,0.13157894736842105,0.378843575007916,1.0,0.8970728483064415,0.6137205346117031,0.175,201.6483258876181,43.12462383573877,1,CAUTION
0.46558784852595203,0.13157894736842105,0.4355598621435661,1.0,0.7620886013828702,0.6553788413917587,0.15,157.54761268351353,32.6381864578366,1,CAUTION
0.006895821606075492,0.0,0.9928465128198021,1.0,0.31394284514917187,0.8952534038610791,0.0,70.54716889134988,15.46409579740678,0,SAFE
0.008414370695560391,0.0,0.9914431105584997,1.0,0.2440222300310646,0.9082598606060361,0.0,74.96791610597597,16.00296637890214,0,SAFE
0.8876948949800909,0.3157894736842105,0.022980054571577,1.0,0.8917968939641611,0.6128334248268342,0.2,280.8179240390357,48.86847476080959,2,DISORIENTED
0.6500266642475911,0.15789473684210525,0.6594824961460737,1.0,0.8166936679526736,0.608215401061208,0.25,176.5303132312565,39.857944548347305,1,CAUTION
0.5445984782424695,0.13157894736842105,0.35356919504421325,1.0,0.8435287243193441,0.6553021776709533,0.175,178.38567501781108,37.35659237761868,1,CAUTION
0.6066439766160577,0.21052631578947367,0.4969855556473186,1.0,0.7705685306375264,0.7379507509413621,0.025,136.10245580546825,29.764580487431047,1,CAUTION
0.012202298889212648,0.0,0.9876517959051316,1.0,0.31394284514917187,0.8911677894946602,0.0,69.51423820785817,15.014193227570349,0,SAFE
0.8775424389400199,0.3684210526315789,0.5055269582893316,1.0,0.7482350864245894,0.5967629486863653,0.25,170.05586425078297,34.682206126382674,1,CAUTION
0.500012091164517,0.2631578947368421,0.6905167404360896,1.0,0.7281079587509618,0.6492301921360221,0.15,169.96549056470303,35.50581420295884,1,CAUTION
0.6677912837447901,0.13157894736842105,0.11476559091950686,1.0,0.9174076838987734,0.4549392413940787,0.6,282.51770773363194,41.56232245694891,2,DISORIENTED
0.46668457727828105,0.07894736842105263,0.5178593664498534,1.0,0.8422309978156365,0.6957469366954758,0.05,161.35978532118088,36.812471293307574,1,CAUTION
0.7940416722606042,0.3157894736842105,0.18470330750199146,1.0,0.961247295836578,0.5556874079937384,0.375,298.3870093739871,53.16199161111083,2,DISORIENTED
0.009476029214297355,0.0,0.9906469943183258,1.0,0.0,0.9020128383907146,0.0,74.7272214253403,16.1273283849229,0,SAFE
0.005729547225574283,0.0,0.9941571544176216,1.0,0.0,0.8948004154221353,0.0,74.49384576777493,15.804627041973585,0,SAFE
0.009677969105160611,0.0,0.9903519278120169,1.0,0.05734564978437126,0.9186474093350291,0.0,64.3495711341235,13.765288060468096,0,SAFE
0.4109300288576174,0.21052631578947367,0.6057683257781313,1.0,0.7739049368389211,0.7223373084528874,0.075,174.40985770808607,39.827836562315106,1,CAUTION
0.012716047679162235,0.0,0.9875305226105813,1.0,0.1304145212097519,0.8918460937529664,0.0,70.91476504794878,15.211785122943752,0,SAFE
0.6928035737444527,0.34210526315789475,0.09140594663948427,1.0,0.7937569368101508,0.5428859828745012,0.35,232.78205704643347,46.402209177925045,2,DISORIENTED
0.47410424800164186,0.10526315789473684,0.6839384826988734,1.0,0.7782682796749021,0.6609603092130518,0.125,218.04100920653855,44.223089127224625,1,CAUTION
